ticker,type,sector,mom_12_1_spdji,mom_21d_spdji,mom_12_1_spdji_vs_spy,mom_21d_spdji_vs_spy,ulcer_12_1,ulcer_63d,max_dd_12_1,max_dd_63d,sma20_slope_3d,sma100_slope_3d,sma200_slope_3d,trend_consistency,trend_bucket,ret_12_1_vs_spy,bull_stack_days_12_1_20_50_100,sharpe_12_1,sortino_12_1,rsi14,rsi14_trend_1w,vol_trend_20d,beta_252d_vs_spy,ticker_vs_sector_z_12_1,ticker_vs_sector,sector_vs_market_z_12_1,sector_vs_market,sector_dispersion_12_1_pct,sector_corr_21d_z,market_dispersion_12_1_pct,market_corr_21d_z,sector_alignment_score
INCY,Stock,health_care,16.3224128452033,0.0,2.715781746645046,-9.016410248103213,16.491266267170282,2.3514056607977576,-33.83305350650663,-4.9992953503466335,Down,Up,Up,58.80350961532569,Acceptable,0.051571021112221116,129.0,0.7757048196459624,1.1123863212177254,60.747757942692616,Up,Falling,0.6149674910295557,1.2995338365798021,Best in Breed,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,1.2995338365798021
INFY,Stock,technology,-14.44081884738441,-0.302425459027668,-28.047449945942663,-9.318835707130882,16.42888330643948,9.47407249638442,-31.08454420464558,-15.717297922639705,Up,Up,Down,31.242539879273668,Choppy,-2.7437224540729583,77.0,-1.177936130172376,-1.5671151311979545,48.964484249655875,Flat,Rising,0.7281179625775213,-1.4325873988588282,Underperforming,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-1.4325873988588282
IR,Stock,industrials,-6.047131632711384,3.0368736174554125,-19.653762731269637,-5.9795366306478,17.561706052278808,8.624270620091925,-36.62420977641465,-15.771726700236776,Up,Up,Down,69.9774162143158,Clean,-2.0685242552371963,74.0,-0.5814328940957657,-0.7635920370702154,55.09107050011411,Up,Rising,1.233865460978365,-1.297725220856985,Underperforming,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-1.297725220856985
ICE,Stock,financials,13.015083805271063,-6.613651499744527,-0.5915472932871904,-15.63006174784774,4.9154205951124466,4.466724218063983,-14.191586838355086,-9.660665424418102,Down,Up,Up,61.06436870290117,Acceptable,-0.33893465498247044,156.0,0.5569032746712339,0.7504121944708206,32.71350665863761,Down,Falling,0.46303810312987026,0.20593833381253618,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,0.20593833381253618
IP,Stock,materials,1.7891172110676885,-2.5816336254031294,-11.817513887490565,-11.598043873506342,12.912141245864147,10.865368681464387,-26.345778549698263,-17.356158514485177,Down,Up,Down,28.193490951087362,Choppy,-1.3138977099459899,126.0,0.0022018332908071685,0.0030878552256318817,43.08114070609528,Up,Rising,0.9247130991782179,0.1405817300928509,In Line,-0.46102517043649444,Sector Neutral,0.4007936507936508,-0.3047583230038841,0.2698412698412698,-0.42459614383165534,0.1405817300928509
INTU,Stock,technology,3.8981023817817646,-0.8921909285864631,-9.708528716776488,-9.908601176689675,10.189176708735419,11.278342559480272,-22.83535278358334,-19.98538282911805,Down,Up,Up,64.00327183461035,Acceptable,-0.8516330680600311,94.0,0.10722556819901585,0.16093407552282246,53.07564400192519,Up,Rising,0.9468990657039681,-0.16052741744992424,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.16052741744992424
ISRG,Stock,health_care,0.022407408247800242,-3.150232794052911,-13.584223690310454,-12.166643042156124,11.495008709381255,11.631358361768127,-26.025067156667625,-20.351896891194265,Down,Down,Down,52.86915293144264,Acceptable,-1.274661788968217,140.0,-0.14427745307578713,-0.20936219334955636,36.7386121687543,Up,Falling,1.2346097967013163,0.01707335321090685,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,0.01707335321090685
IVZ,Stock,financials,11.627627535146749,7.031550972900819,-1.9790035634115046,-1.9848592752023944,14.134690962812472,2.1519524451084884,-36.5220812911324,-6.235665964299464,Up,Up,Up,46.77763154597357,Acceptable,-0.13400728970404496,144.0,0.5697214720231051,0.8572840692682103,64.32982843223141,Down,Rising,1.4928093136272336,0.0789567098366812,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,0.0789567098366812
INVH,Stock,real_estate,-7.867281612421438,-2.4336856224288885,-21.47391271097969,-11.450095870532103,10.106542779443972,8.182942036104805,-17.398207227903306,-12.457260857642682,Down,Down,Down,25.192927346698106,Choppy,-2.040302672592512,70.0,-0.7308842465753398,-1.0025899398626843,40.84078491396113,Up,Falling,0.46261836651969357,-0.9402498482150649,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,-0.9402498482150649
IRM,Stock,real_estate,-6.2600053620715155,5.8540789115011975,-19.86663646062977,-3.1623313366020156,20.322830807422605,9.311460608494993,-39.02543892223177,-15.002374787944483,Up,Up,Down,80.05989127592134,Clean,-2.264512805396455,95.0,-0.5612804822589222,-0.7017212564775523,63.57702087407327,Down,Falling,0.9328631509401978,-0.7641405139193339,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,-0.7641405139193339
JHG,Stock,financials,10.35722135658776,4.743856543712482,-3.249409741970494,-4.272553704390731,13.106699095718875,1.3893851561684507,-35.2880203499999,-4.643826296094112,Up,Up,Up,54.855560520544685,Acceptable,-0.5004657101180627,145.0,0.4819737565701701,0.6709285897969057,56.7330434323284,Down,Rising,1.43651516121034,-0.03731235257342744,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-0.03731235257342744
JD,Stock,consumer_discretionary,3.0294619042791946,6.170195023138538,-10.577169194279058,-2.8462152249646753,21.215738105666045,5.325137696923582,-32.650771238750806,-10.433247520446798,Up,Up,Down,47.39531784857574,Acceptable,-0.7391564642127217,61.0,0.25435557520016683,0.39551972838704874,64.84783751927975,Up,Rising,0.7182581993937,-0.5133377590700768,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.5133377590700768
JEF,Stock,financials,2.6393809870583333,8.255400184203657,-10.96725011149992,-0.7610100638995565,24.297844383281497,2.1664398542325802,-49.488727820348885,-5.468509139929523,Up,Up,Down,77.48397812300158,Clean,-1.2435933120363682,132.0,0.07370071613831938,0.0969907760023767,70.13455178202595,Up,Rising,1.7673612525703128,-0.7436581486981949,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-0.7436581486981949
JNJ,Stock,health_care,12.580760713668516,-1.1085723190605181,-1.0258703848897373,-10.12498256716373,6.953445089544409,0.8152322034938035,-14.44625291445215,-2.8426443887504593,Down,Up,Up,46.173851435111004,Acceptable,-0.48077552142829505,78.0,0.5151931568984892,0.7136442906519435,53.0030104342122,Down,Rising,0.06208332348654958,1.0051461432893993,Best in Breed,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,1.0051461432893993
BZ,Stock,communication_services,11.52261154990355,2.6958452632120458,-2.0840195486547035,-6.320564984891167,19.20196547604497,2.3292965924267985,-36.52944259402587,-7.164181625514587,Up,Up,Up,57.18961302065247,Acceptable,0.04018611005383921,79.0,0.5793415871609613,0.8049088003991279,63.76135112595749,Down,Falling,1.0603565557133743,-0.17250506360419793,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,-0.17250506360419793
KBR,Stock,industrials,-11.131185614277886,-1.132531477567028,-24.73781671283614,-10.148941725670241,23.52322477014683,3.540925947359459,-36.227655686298064,-7.158878689984006,Down,Down,Down,50.365786759478716,Acceptable,-2.2637441842263586,55.0,-0.9434716940887984,-1.172257770293644,46.07381882091471,Up,Rising,0.8318503029021858,-1.732786352780816,Underperforming,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,-1.732786352780816
BEKE,Stock,real_estate,6.428747887550767,3.7826135096931663,-7.177883211007487,-5.233796738410047,22.78719805203509,5.7979047678774265,-36.51163075057718,-11.341770993003363,Up,Down,Up,34.97541463228377,Choppy,-0.41321086907206905,51.0,0.25903942659813634,0.40474943127056345,57.73002397300289,Down,Rising,0.6332028913851981,0.626166776036125,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,0.626166776036125
K,Stock,consumer_staples,9.009519889816724,-5.34294175475971,-4.597111208741529,-14.359352002862924,1.4308816530418387,0.6794984827143364,-5.416559325308324,-3.117572815246483,Down,Down,Down,54.59475372416247,Acceptable,-1.1321331314078522,195.0,-0.42808657798740707,-0.5632551153247843,30.249118005398188,Down,Rising,0.044046432690791,0.7271599764420248,In Line,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,0.7271599764420248
KDP,Stock,consumer_staples,1.7291150116769562,-7.578929807484085,-11.877516086881297,-16.5953400555873,10.562943969596152,11.054914229672963,-18.994196651801065,-24.005683465314263,Down,Down,Down,35.704663194885356,Choppy,-1.469640299346143,89.0,-0.10897081896454947,-0.1447324555594653,26.76793080896985,Up,Falling,0.2122277425642382,0.16008672642437602,In Line,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,0.16008672642437602
KIM,Stock,real_estate,1.1763989171410256,2.831443661541245,-12.430232181417228,-6.184966586561968,12.618309007117139,2.502039192468402,-25.87611530677624,-6.238709165004142,Up,Up,Down,58.6870099010458,Acceptable,-1.5458541994153836,126.0,-0.11214632649653745,-0.15567323048518886,49.36154456644342,Down,Falling,0.7316822154224163,0.05066665247843124,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,0.05066665247843124
LHX,Stock,industrials,15.994728304864115,4.164757432315342,2.3880972063058614,-4.8516528157878716,12.907666715345007,1.2567094177258549,-25.982714870146584,-3.069076331499332,Up,Up,Up,59.02549974785948,Acceptable,0.07498934906421928,148.0,0.7490052334674393,1.119509812272451,66.52369213203444,Flat,Falling,0.38398039899708764,0.5884775159584482,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.5884775159584482
LRCX,Stock,technology,5.487460245829129,12.87753396625422,-8.119170852729123,3.8611237181510063,12.630437595453317,3.863784630564511,-33.42132563073259,-9.638665243858203,Up,Up,Up,69.31251416576025,Clean,-0.3562911962154107,68.0,0.1826469181009728,0.2568138168242529,81.59612024626149,Up,Falling,1.7672673463813449,-0.050283280964034005,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.050283280964034005
LNTH,Stock,health_care,-11.202373881831655,-6.2714371287198105,-24.809004980389908,-15.287847376823024,24.608043932003717,25.91569479100577,-55.54889206731285,-39.86639777366937,Down,Down,Down,52.08973087705152,Acceptable,-2.6246760508644864,86.0,-0.9256767029547353,-1.0541277823897612,35.444541437603064,Down,Falling,0.2992068051068261,-0.8660759496935087,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.8660759496935087
LTH,Stock,consumer_discretionary,8.277165683812852,-0.9493344940864812,-5.3294654147454015,-9.965744742189694,9.710980311952113,6.4033795497729935,-22.269033164218534,-15.172416169054348,Down,Down,Up,44.826270073397716,Acceptable,-0.8043362495400095,111.0,0.478342457680924,0.6575263312910925,45.65226668489263,Down,Rising,1.1329118004619194,-0.1560887042099538,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.1560887042099538
LLY,Stock,health_care,-9.293934740781612,3.5219228686767172,-22.900565839339865,-5.494487379426496,16.34865260038956,9.242955888661712,-34.47500520993725,-23.01492285223197,Up,Down,Down,70.84185142000949,Clean,-2.3013277205103533,49.0,-0.7959113472597158,-1.0002502429986388,54.56544997588022,Flat,Rising,0.667215042275148,-0.71592276153799,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-0.71592276153799
LULU,Stock,consumer_discretionary,-7.810755781538284,-3.1433184865385906,-21.417386880096537,-12.159728734641803,26.440961777849374,19.42438541607266,-55.73178819919842,-35.4530039386504,Down,Down,Down,27.59596757932866,Choppy,-2.148646342299297,77.0,-0.6300919996975558,-0.8017422973608124,37.65307281623355,Up,Rising,1.1022090596296519,-1.2513095816870219,Underperforming,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-1.2513095816870219
LYFT,Stock,technology,10.20749433564527,9.764648116479995,-3.399136762912983,0.7482378683767816,22.552916956765607,8.501896675561266,-46.36901460358032,-18.48024786950907,Up,Up,Up,63.96027216567024,Acceptable,-0.7772445476447455,69.0,0.5489889578404313,0.917424576075691,75.82972247661951,Down,Rising,1.37336387677498,0.27711691894477536,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.27711691894477536
MGNI,Stock,communication_services,18.347691437899336,4.508849756118655,4.741060339341082,-4.507560491984558,21.757727503964922,6.653032373634999,-57.487010072909015,-13.00905242605105,Up,Up,Up,47.744817947819975,Acceptable,-0.17070272497966887,93.0,0.8141510200931146,1.2544797673575425,61.195500355634636,Up,Falling,1.8655371374499332,0.28285086859154973,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,0.28285086859154973
MARA,Stock,financials,-1.153462365398445,5.365295525448965,-14.760093463956698,-3.651114722654248,35.99637828328602,16.015970323073315,-61.63384234685406,-24.336503874725867,Up,Up,Down,37.833333736464866,Choppy,-1.2837794677745775,64.0,-0.07116784371524446,-0.10661596013077021,67.11084705603767,Up,Rising,2.221457531271802,-1.0907836176240264,Underperforming,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,-1.0907836176240264
MAR,Stock,consumer_discretionary,12.399060214112955,1.5267296132831347,-1.207570884445298,-7.489680634820078,11.555286107828056,5.003142198435591,-30.50010809725704,-9.728843748938676,Up,Up,Down,81.10861325698242,Clean,-0.587921818617387,107.0,0.5390176294058007,0.7821284485084169,52.91112162034072,Up,Rising,1.1320131989050226,0.12451839311246438,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,0.12451839311246438
MTZ,Stock,industrials,20.506683626639955,6.609879606100204,6.9000525280817016,-2.406530642003009,12.28810511455963,3.9731288005593566,-34.03196459740624,-9.143098465682797,Up,Up,Up,62.179438979025235,Acceptable,-0.050645139580051124,179.0,0.9085165735292722,1.2246616839160163,70.01950729329906,Up,Falling,1.5091243312170037,0.9745820688602874,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.9745820688602874
MA,Stock,financials,18.677830617790143,-1.2432817678816739,5.0711995192318895,-10.259692015984887,4.316781739291079,1.5347132018279304,-16.725375301182044,-3.269002332636084,Down,Up,Up,74.80500571293398,Clean,-0.01745012939232038,157.0,0.8439835042586858,1.1629879443908013,49.61706653786362,Flat,Rising,0.780923934316612,0.7241995589777386,In Line,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,0.7241995589777386
MTDR,Stock,energy,-5.75528295740273,-0.7509199528096244,-19.361914055960984,-9.767330200912838,19.611627928173586,6.8718643453647275,-42.15164701839762,-12.97869764296764,Up,Up,Down,49.404212962806184,Acceptable,-1.5258866171650596,60.0,-0.5221496987606492,-0.6765168938318724,39.80102298576981,Down,Rising,1.4109831043128616,-0.6152631103214371,In Line,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-0.6152631103214371
MDT,Stock,health_care,7.389886587955179,4.658969543467179,-6.216744510603074,-4.357440704636034,6.632582624559424,1.2889524064082163,-13.947374466877049,-3.873473218149781,Up,Up,Up,53.6449205283869,Acceptable,-0.7207561579095718,97.0,0.28540773239559697,0.3822270909550809,59.518924970143274,Up,Falling,0.461151327992061,0.5967357923777113,In Line,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,0.5967357923777113
META,Stock,communication_services,18.671627047825094,5.034331598010032,5.064995949266841,-3.9820786500931815,10.995441018910144,3.5872119766186747,-34.15081130072274,-6.948103120055382,Up,Up,Up,60.15011779114773,Acceptable,-0.046531196977057654,169.0,0.8164100565431918,1.2768140524403409,60.69911210118146,Up,Falling,1.3679548422924763,0.30446321658597847,In Line,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,0.30446321658597847
MU,Stock,technology,3.538694658046027,14.341084493908784,-10.067936440512227,5.324674245805571,16.477692737313365,7.97355797590645,-42.78417570862027,-17.92767181937012,Up,Up,Up,56.67695175756445,Acceptable,-0.40612063732169934,31.0,0.15124596572065238,0.20552603490921656,76.1041230226433,Down,Falling,2.070171110623514,-0.1854573561666241,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.1854573561666241
MSFT,Stock,technology,14.384971933608663,2.790934677181558,0.7783408350504093,-6.225475570921655,7.642338961280904,3.4775181669377817,-21.82569584380235,-7.435271242225805,Up,Up,Up,81.43524594648215,Clean,-0.3164059966550976,85.0,0.6196303854621429,0.9452372033563607,59.188168870856174,Flat,Rising,0.917600905407091,0.566883258480061,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.566883258480061
MKSI,Stock,technology,-3.8420143546741876,10.360116638582396,-17.44864545323244,1.3437063904791824,22.077876923398474,5.28015956012174,-51.988174687735835,-16.24299260277796,Up,Up,Up,56.09459985569289,Acceptable,-1.4859103816947457,51.0,-0.3516591437375999,-0.4873790518435388,76.99768253404608,Up,Rising,2.3843632292881756,-0.6974124734923713,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.6974124734923713
MOD,Stock,consumer_discretionary,5.734724981391549,5.031689193269458,-7.871906117166704,-3.984721054833755,27.329302156634935,4.99839692835267,-51.61290150740469,-13.889424282857721,Up,Up,Up,83.88708847746543,Clean,-0.8778155076615479,125.0,0.24817615782894725,0.3271110172603449,66.10411033296239,Down,Rising,2.0474362064684244,-0.3291709847914681,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,-0.3291709847914681
MOH,Stock,health_care,-15.148251804492876,0.54857877087247,-28.75488290305113,-8.467831477230742,22.583502081467746,39.19334299815387,-57.78196574083058,-50.2726196384381,Up,Down,Down,27.133518694421927,Choppy,-3.5425689663828153,50.0,-1.3476302246448126,-1.613906738229643,47.00296451934983,Flat,Rising,0.15669398898632084,-1.1765318282257766,Underperforming,-1.2526612566607174,Sector Underperform,0.6984126984126984,0.2312101461213987,0.2698412698412698,-0.42459614383165534,-1.1765318282257766
MNDY,Stock,technology,-8.020302663064495,8.771787868613757,-21.626933761622748,-0.24462237948945642,17.7503122414933,29.086687194286128,-47.50244363038182,-45.478249579010175,Up,Down,Down,34.31148861547153,Choppy,-2.1517142079339635,116.0,-0.6484755101530244,-0.8183005672791913,61.70617911351144,Up,Rising,1.7972908517731792,-0.9872350471036806,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.9872350471036806
MPLX,Stock,energy,20.586753968382848,-0.38677587052598655,6.980122869824594,-9.4031861186292,4.5631651221201714,2.344482795368066,-14.583713299774214,-4.467152139261099,Up,Up,Up,73.79083025247533,Clean,0.6744616646030268,166.0,0.9932756697110048,1.4234189961578212,47.248729727134965,Down,Falling,0.566373097004402,1.861375058317125,Best in Breed,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,1.861375058317125
MWA,Stock,industrials,13.373623639271036,-1.0589927016578309,-0.2330074592872169,-10.075402949761044,9.30251808406886,3.777136062080153,-19.192639581499947,-10.003650354784954,Down,Down,Up,58.648208611326204,Acceptable,0.0045114220374613545,139.0,0.6099643990343633,0.9923157683440137,45.596647644226124,Flat,Rising,0.9877972221559671,0.36417998354861414,In Line,0.6697844182888637,Sector Outperform,0.373015873015873,0.048386650395389336,0.2698412698412698,-0.42459614383165534,0.36417998354861414
NDAQ,Stock,financials,25.116510637119188,-3.3846316126991676,11.509879538560934,-12.40104186080238,5.418567311416924,2.336037618209317,-20.461383672962064,-8.065845752035516,Down,Up,Up,70.36646679442944,Clean,0.3151056619177073,166.0,1.1618467179172425,1.6654737730940559,35.063452190115,Down,Rising,0.8921754470230768,1.3134751006436651,Best in Breed,0.7009181369232445,Sector Outperform,0.10317460317460317,-0.29325201825938035,0.2698412698412698,-0.42459614383165534,1.3134751006436651
NOV,Stock,energy,-10.623403841295394,0.99118684755536,-24.230034939853645,-8.025223400547853,20.892497558234,8.715602864836228,-37.80163890153829,-16.101696465043645,Up,Up,Down,23.840842034818298,Choppy,-2.14393259267413,5.0,-0.8927322281489423,-1.2161934144579838,45.80281303966588,Down,Rising,1.311263764062,-1.0729564172043675,Underperforming,-1.1191617025023841,Sector Underperform,0.5873015873015873,-0.42397936983590534,0.2698412698412698,-0.42459614383165534,-1.0729564172043675
NNN,Stock,real_estate,-1.8610243183182356,-0.023492213330804708,-15.46765541687649,-9.039902461434018,12.005209989885707,2.874486158594223,-22.031068953292287,-6.421440475572037,Up,Up,Up,56.973737085180055,Acceptable,-1.8342303939303517,121.0,-0.36288742623048875,-0.504728826432266,46.54778469122764,Down,Falling,0.28018246650418227,-0.2821439541952241,In Line,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,-0.2821439541952241
NFLX,Stock,communication_services,38.44640203371445,1.154272915188394,24.839770935156196,-7.862137332914819,6.281964140691788,8.735610775387654,-19.151709324587685,-14.28240791172193,Up,Up,Up,52.64914185198564,Acceptable,1.1617537778855116,199.0,1.7072997774475425,2.6518160886801794,51.757877606910576,Up,Rising,0.8956735935729087,1.6237973848934246,Best in Breed,1.3390768345413788,Sector Outperform,0.5634920634920635,-0.7757264894847336,0.2698412698412698,-0.42459614383165534,1.6237973848934246
NMRK,Stock,real_estate,15.095465643051039,5.943349847678658,1.4888345444927857,-3.0730604004245548,18.469373228493886,1.3915513208636179,-36.600150652030095,-5.383359456093439,Up,Up,Up,47.27899286573502,Acceptable,-0.7434658221553827,106.0,0.7483028629940671,1.0568777860083425,66.41608221216691,Down,Rising,1.2965789040003366,1.5757794478576947,Best in Breed,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,1.5757794478576947
NEM,Stock,materials,15.457307484511682,12.457141455257652,1.8506763859534292,3.440731207154439,18.09625998732911,2.0594574040728504,-36.570833132464884,-5.705357608087425,Up,Up,Up,48.21785965644805,Acceptable,-0.13804938003596612,162.0,0.7509674660466774,1.0129281962009857,79.33270525914685,Flat,Rising,0.46002032218937533,1.4585437926876095,Best in Breed,-0.46102517043649444,Sector Neutral,0.4007936507936508,-0.3047583230038841,0.2698412698412698,-0.42459614383165534,1.4585437926876095
NXT,Stock,technology,17.679122175398266,3.836160874354643,4.072491076840013,-5.18024937374857,13.079936766792748,8.050880896525497,-26.920799487596437,-19.036867256795674,Up,Up,Up,56.75225662718012,Acceptable,0.4124834086398137,101.0,0.8045078484127407,1.4365733589789103,62.422371321417806,Up,Falling,0.6105953314308379,0.7953785250753876,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.7953785250753876
NCLH,Stock,consumer_discretionary,15.968457216484106,2.966666222724479,2.361826117925853,-6.049744025378734,22.91585028750613,3.2546794361063265,-46.68042599684063,-8.607194450540678,Up,Up,Down,44.67758975620827,Acceptable,-0.7444926750227507,120.0,0.7028027831480517,1.0369997698179547,51.28244419326729,Down,Falling,1.7240637385971067,0.3675129978176424,In Line,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,0.3675129978176424
NVDA,Stock,technology,12.501348282983315,0.527999526979304,-1.1052828155749381,-8.488410721123909,13.6667156584544,3.0590802355832674,-36.88102669914986,-8.811964311615771,Down,Up,Up,83.46657579304275,Clean,0.024423090286482152,96.0,0.5995640195470449,0.8216246119755134,52.98247737565265,Down,Rising,1.8387975443746187,0.4362276852293767,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,0.4362276852293767
ORLY,Stock,consumer_discretionary,29.92051283742363,1.059095662326093,16.313881738865376,-7.95731458577712,3.610814174248703,1.5813101837487509,-8.786383698242783,-3.8304556344904372,Up,Up,Up,85.26848608934077,Clean,1.1432093712241778,196.0,1.4005352159040063,2.2008097970325093,50.54467826274581,Down,Falling,0.2572771314518337,1.3173300784569488,Best in Breed,0.8809005445532264,Sector Outperform,0.35714285714285715,-0.29515459244002623,0.2698412698412698,-0.42459614383165534,1.3173300784569488
OKTA,Stock,technology,-1.8348292856891548,2.1662086505087035,-15.441460384247408,-6.850201597594509,18.564309700758738,7.564132989965543,-30.471327561363882,-12.453013380720602,Up,Down,Up,42.49350718667,Acceptable,-0.6461802034816078,96.0,-0.1845264488977106,-0.25349107893121964,53.64153297297842,Up,Rising,1.1559845201349255,-0.558186192424288,In Line,-0.19627724623798987,Sector Neutral,0.35714285714285715,-0.9690712594562025,0.2698412698412698,-0.42459614383165534,-0.558186192424288
OLLI,Stock,consumer_staples,15.856902431226537,1.3439182879677012,2.2502713326682837,-7.6724919601355115,8.11371132310258,4.632849455061344,-19.64107329657213,-10.26278711963161,Up,Up,Up,50.129315601709166,Acceptable,-0.14165544038108435,135.0,0.7749898962967603,1.2097538640568626,58.86090434166198,Flat,Rising,0.7176531108814013,1.2605049671211028,Best in Breed,-1.083070607024632,Sector Underperform,0.5873015873015873,-0.7877872496449966,0.2698412698412698,-0.42459614383165534,1.2605049671211028
OHI,Stock,real_estate,14.041514198169708,-2.5510774809192767,0.4348830996114543,-11.56748772902249,7.40941768087619,1.4238656911047007,-13.548267386820246,-4.176283726161778,Down,Up,Up,73.43156004544275,Clean,-0.5895093565680388,129.0,0.5771841625556471,0.8020446212772527,47.34290419611387,Down,Falling,0.16486341836424276,1.4602979385044237,Best in Breed,-0.9860792787504296,Sector Underperform,0.5714285714285714,-0.7656573788873571,0.2698412698412698,-0.42459614383165534,1.4602979385044237
